landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
/blog/average-waist-size-men/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/average-waist-size-women/	Average Waist Size for Men: By Age, Height & What It Means | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-composition-app/?hl=ar-SA	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	0	1	-1	0	1	-1	0	0
/blog/best-ai-body-fat-apps/	5 beste AI-apps voor het schatten van lichaamsvet in 2026 (getest en gerangschikt) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	Bulk, Cut, or Recomp: Which Should You Actually Choose? | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	GainFrame - De AI-app voor lichaamssamenstelling voor sportschoolbezoekers	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	I Compared My AI Body Scan to a $150 DEXA Scan — Here's How Close It Got | GainFrame	1	2	-1	0	0	0	1	2
/blog/best-ai-personal-trainer-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-personal-trainer-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	1	2	-1	0	0	0	1	2
/blog/best-ai-personal-trainer-apps/	Progress photos that explain what changed | GainFrame	1	2	-1	0	0	0	1	2
/blog/best-body-composition-apps/	6 Best Body Scanning & Measurement Apps in 2026 (Tested) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-composition-apps/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-composition-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/best-body-fat-calculator-from-photo/	Best Body Fat Calculator from Photo: Why AI Beats Smart Scales | GainFrame	1	2	-1	1	2	-1	1	1
/blog/best-body-fat-scanner-apps/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-fat-scanner-apps/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-fat-scanner-apps/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	2	3	-1	0	0	0	2	3
/blog/best-body-fat-scanner-apps/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-fat-scanner-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-fat-scanner-apps/	GainFrame - L'application d'analyse de la composition corporelle par IA pour les adeptes de la salle de sport	0	1	-1	0	0	0	0	1
/blog/best-body-fat-scanner-apps/	Les 6 meilleures applications d'analyse de la masse grasse en 2026 (testées et classées) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-rating-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-rating-apps/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	6 nejlepších aplikací pro skenování a měření těla v roce 2026 (testováno) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	Bezplatné fitness kalkulačky — tělesný tuk, TDEE a makra | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	Calculadora de Gordura Corporal Gratuita com IA a partir de uma Foto | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	Fotografie z průběhu, které vysvětlují, co se změnilo | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	Fotos de progresso que explicam o que mudou | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	GainFrame - O aplicativo de IA para composição corporal ideal para frequentadores de academia.	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/	Las 6 mejores aplicaciones de escaneo y medición corporal en 2026 (probadas) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/best-body-scanning-measurement-apps/	MeThreeSixty vs GainFrame (2026): Avatar 3D ou fotos AI? | GanhoFrame	0	1	-1	0	0	0	0	1
/blog/best-body-scanning-measurement-apps/?hl=en-IN	6 Best Body Scanning & Measurement Apps in 2026 (Tested) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/best-body-transformation-apps/	2026 年 7 款最佳身材改造应用（排名与对比）| GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	AI Body Fat Apps for Android: What Works in 2026 | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	Apps Like GainFrame: Honest Alternatives (From the Founder) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	Calculadora gratuita de grasa corporal con IA a partir de una foto | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	Calorie Deficit Calculator — Weight Loss Timeline | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	Macro Calculator — Free Protein, Carb &amp; Fat Targets | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	TDEE Calculator — Free Daily Calorie Estimate | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/?hl=en-ZA	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/best-free-progress-photo-apps/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-free-progress-photo-apps/	Progress Photo Setup Tool — Perfect Your Gym Photos | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-leanlens-alternatives/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-leanlens-alternatives/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-progress-photo-apps-android/	Progress Photo Poses: The 5 That Actually Show Change | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-progress-photo-apps/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	1	2	-1	0	0	0	1	2
/blog/best-progress-photo-apps/	אפליקציות הצילום החינמיות הטובות ביותר (2026): מה באמת עובד בלי לשלם | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-workout-tracker-apps/	5 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/best-workout-tracker-apps/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-workout-tracker-apps/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-workout-tracker-apps/?release=4f7cca7	6 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-workout-tracker-apps/?release=4f7cca7	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-workout-tracker-apps/?release=4f7cca7	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-workout-tracker-apps/?release=4f7cca7	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-from-photo-app/	Cómo calcular la grasa corporal a partir de una foto usando IA (Guía 2026) | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-from-photo-app/	Free AI Body Fat Estimator from a Photo | GainFrame	1	2	-1	0	0	0	1	2
/blog/body-fat-from-photo-app/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-percentage-chart-women/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-percentage-chart/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-percentage-chart/	Бесплатный калькулятор жировой массы тела на основе ИИ по фотографии | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-percentage-chart/	نسبة الدهون في الجسم في كل عمر - أداة عرض تفاعلية (للذكور والإناث) | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-percentage-chart/?need_sec_link=1&sec_link_scene=im	Body Fat Percentage Chart: What 10–40% Actually Looks Like (Men & Women) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/body-recomposition-over-40/	Body Recomposition Over 40: What Changes and What Doesn't | GainFrame	0	1	-1	0	1	-1	0	0
/blog/body-transformation-tracker-apps/	Лучшие приложения для трансформации тела с помощью ИИ (2026): 6 протестированных и оцененных трекеров | GainFrame	0	1	-1	0	0	0	0	1
/blog/bulk-cut-or-recomp/	Bulk, Cut, or Recomp: Which Should You Actually Choose? | GainFrame	7	8	-1	5	8	-3	1	2
/blog/chatgpt-workout-plan/	Best AI Fitness Apps That Track Your Body in 2026 (Not Just Your Workout) | GainFrame	0	1	-1	0	0	0	0	1
/blog/chatgpt-workout-plan/	Best AI Personal Trainer Apps in 2026 (and the App That Tracks If They're Actually Working) | GainFrame	0	1	-1	0	0	0	0	1
/blog/chest-to-waist-ratio/	Body Fat Percentage Calculator — Free Estimate | GainFrame	0	1	-1	0	0	0	0	1
/blog/chest-to-waist-ratio/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	1	-1	0	0	0	0	1
/blog/chest-to-waist-ratio/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/blog/chest-to-waist-ratio/	Ideal Body Measurements for Men: The Classic Proportions Chart | GainFrame	0	1	-1	0	0	0	0	1
/blog/dad-bod-body-fat-percentage/	Dad Bod Body Fat Percentage: What It Is (and What It Looks Like) | GainFrame	2	3	-1	2	3	-1	0	1
/blog/face-fat-and-body-fat/	Body Fat % for a Visible Jawline (Men): Targets by Face Type | GainFrame	0	1	-1	0	0	0	0	1
/blog/face-fat-and-body-fat/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/blog/face-fat-and-body-fat/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/blog/face-fat-and-body-fat/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/gainframe-coach/	Meet Coach: The AI Fitness Coach That Already Knows Your Numbers | GainFrame	0	1	-1	0	1	-1	0	0
/blog/generative-engine-optimization-case-study/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	0	1	-1	0	0	0	0	1
/blog/hevy-app-gainframe-integration/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/hevy-app-gainframe-integration/	Deep Dive Compare: Quantify Exactly What Changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/hevy-app-gainframe-integration/	GainFrame + Hevy: The Ultimate Physique Tracking Stack | GainFrame	1	2	-1	1	2	-1	0	2
/blog/hevy-app-gainframe-integration/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/hevy-vs-strong/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/how-long-does-body-recomposition-take/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/how-often-progress-photos/	How Often Should You Take Progress Photos? (Science-Backed Answer) | GainFrame	1	2	-1	1	1	0	0	1
/blog/how-to-tell-if-skinny-fat/	How to Tell If You're Skinny Fat (And Why the Scale Can't) | GainFrame	2	3	-1	2	2	0	0	1
/blog/ideal-body-measurements-men/	Average Waist Size for Men: By Age, Height & What It Means | GainFrame	0	1	-1	0	0	0	0	1
/blog/ideal-body-measurements-men/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/ios-app-playbook-2026/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	0	1	-1	0	0	0	0	1
/blog/ios-app-playbook-2026/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	0	1	-1	0	0	0	0	1
/blog/ios-app-playbook-2026/	Why I Added In-App Chat to GainFrame | GainFrame	0	1	-1	0	0	0	0	1
/blog/is-your-lean-bulk-working/	Is Your Lean Bulk Working? How to Tell If You're Gaining Muscle or Fat | GainFrame	2	3	-1	2	3	-1	0	0
/blog/long-torso-short-legs/	Why Do I Weigh More Than I Look? The Density Answer | GainFrame	0	1	-1	0	0	0	0	1
/blog/maintenance-calories/	Maintenance Calories: How to Find Yours (Without Guessing) | GainFrame	1	2	-1	1	2	-1	0	0
/blog/measure-muscle-gain-without-scale/	FFMI Chart: Where Do You Actually Fall? (Men & Women) | GainFrame	0	1	-1	0	0	0	0	1
/blog/measure-muscle-gain-without-scale/	Tabela FFMI: Onde você realmente se encaixa? (Homens e Mulheres) | GainFrame	0	1	-1	0	0	0	0	1
/blog/meet-gainframe-guy/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/meet-gainframe-guy/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/menopause-body-composition/	Menopause and Body Composition: Tracking What Actually Changes | GainFrame	0	1	-1	0	0	0	0	0
/blog/metamorph-vs-gainframe/	Metamorph vs GainFrame: Which Progress Photo App Wins for Serious Lifters in 2026? | GainFrame	0	1	-1	0	0	0	0	1
/blog/my-app-has-copycats-now/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/my-app-has-copycats-now/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/my-app-has-copycats-now/	GainFrame — Privacy Policy	0	1	-1	0	0	0	0	1
/blog/my-app-has-copycats-now/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/normal-bmi-but-look-fat/	Normal BMI but Look Fat? What's Actually Going On | GainFrame	3	4	-1	3	4	-1	2	1
/blog/organic-traffic-15x-90-days/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	0	1	-1	0	0	0	0	1
/blog/out-of-the-box-marketing-experiments/	5 Best Ways to Make App Store Screenshots (From a Solo Dev) | GainFrame	0	1	-1	0	0	0	0	1
/blog/out-of-the-box-marketing-experiments/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	0	1	-1	0	0	0	0	1
/blog/out-of-the-box-marketing-experiments/	Cutting Without Counting Calories: What Actually Works | GainFrame	0	1	-1	0	0	0	0	1
/blog/out-of-the-box-marketing-experiments/	I Hit $1,000 MRR and Forgot to Celebrate. Starting a Second App at Zero Fixed That. | GainFrame	0	1	-1	0	0	0	0	1
/blog/out-of-the-box-marketing-experiments/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	1	2	-1	0	0	0	1	2
/blog/out-of-the-box-marketing-experiments/	July 4th CashStash Special — 50% Off GainFrame Pro | Wilmington, NC	0	1	-1	0	0	0	0	1
/blog/out-of-the-box-marketing-experiments/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	0	1	-1	0	0	0	0	1
/blog/out-of-the-box-marketing-experiments/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	0	1	-1	0	0	0	0	1
/blog/paid-49-for-promo-video/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	0	1	-1	0	1	-1	0	0
/blog/physique-rating-scale/	Apps Like Umax for Your Physique: 5 AI Body Rating Apps (2026) | GainFrame	0	1	-1	0	0	0	0	1
/blog/progress-photo-poses/	How to Take Progress Photos By Yourself: 5-Minute Setup (No Tripod Required) | GainFrame	0	1	-1	0	0	0	0	1
/blog/progress-photos-vs-scale/	Progress Photos vs the Scale: Which Should You Trust? | GainFrame	1	2	-1	1	2	-1	0	0
/blog/ray-fitness-app-review/	GainFrame Coach vs Fitbod vs Ray vs GymStreak (2026 Comparison) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ray-fitness-app-review/	Progress App vs GainFrame (2026): Which Tracker Fits Your Goal? | GainFrame	0	1	-1	0	0	0	0	1
/blog/ray-fitness-app-review/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/skeletal-muscle-mass-percentage/	Porcentaje de masa muscular esquelética: ¿Qué es bueno, por edad y sexo? | GainFrame	0	1	-1	0	0	0	0	1
/blog/skeletal-muscle-mass-percentage/	골격근량 비율: 연령 및 성별에 따른 적정 수치 | GainFrame	0	1	-1	0	0	0	0	1
/blog/skinny-fat-to-muscular/	Bulk, Cut, or Recomp: Which Should You Actually Choose? | GainFrame	0	1	-1	0	0	0	0	1
/blog/skinny-fat-to-muscular/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/blog/skinny-fat-to-muscular/?hl=en-IN	Skinny Fat to Muscular: The Recomp Playbook (and How to Track It) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/skinny-fat-women/	How to Tell If You're Skinny Fat (And Why the Scale Can't) | GainFrame	0	1	-1	0	0	0	0	1
/blog/spent-5k-on-app-ads/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/spent-5k-on-app-ads/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/spren-vs-gainframe/	Spren vs GainFrame (2026): Quick Scan or Photo Timeline? | GainFrame	0	1	-1	0	1	-1	0	1
/blog/stop-building-features-start-reading-data/	Stop Building Features. Start Reading Your Data. | GainFrame	0	1	-1	0	1	-1	0	0
/blog/tape-measure-vs-smart-scale/	Tape Measure vs Smart Scale: Which Should You Trust? | GainFrame	1	2	-1	1	2	-1	0	0
/blog/the-velocity-advantage/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	6 Best Body Rating Apps in 2026 (Tested) | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	8 Best Body Tracking Apps in 2026 (Every Type Compared) | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	ACSM Resistance Training Guidelines (2025): Sets, Reps & Frequency Explained | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	Apps Like GainFrame: Honest Alternatives (From the Founder) | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	GainFrame Is Live on the App Store | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	GainFrame — Stop Guessing Your Body Fat	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	How Accurate Is AI Body Fat From Photos? A 1,273-Person DEXA Study | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	My App Hit $1,000 MRR Today, Five Months After the First Commit | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	My Trial Conversion Was 21%. Five Weeks Later It's 44%. | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	0	1	-1	0	0	0	0	1
/blog/two-months-launching-second-app/	Stop Building Features. Start Reading Your Data. | GainFrame	0	1	-1	0	0	0	0	1
/blog/visceral-fat-test/	Visceral Fat Level: What Your Number Means and What's Healthy | GainFrame	0	1	-1	0	0	0	0	1
/blog/visceral-fat-vs-subcutaneous-fat/	Visceral Fat vs Subcutaneous Fat: What's the Difference (and Which One Should You Actually Worry About)? | GainFrame	1	2	-1	1	2	-1	1	0
/blog/what-would-i-look-like-with-less-body-fat/	AI Body Transformation — See Yourself After 1 Year of Training | GainFrame	0	1	-1	0	0	0	0	1
/blog/what-would-i-look-like-with-less-body-fat/	Behind the Prediction: How GainFrame Calculates Your Future Physique | GainFrame	0	1	-1	0	0	0	0	1
/blog/what-would-i-look-like-with-less-body-fat/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/blog/what-would-i-look-like-with-less-body-fat/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/what-would-i-look-like-with-less-body-fat/	Progress photos that explain what changed | GainFrame	0	1	-1	0	0	0	0	1
/blog/why-am-i-losing-inches-but-not-weight/	Losing Inches but Not Weight? That's Recomp Working | GainFrame	1	2	-1	1	2	-1	0	0
/blog/why-do-abs-only-show-when-flexing/	Body Fat Percentage Chart: What 10–40% Actually Looks Like (Men & Women) | GainFrame	0	1	-1	0	0	0	0	1
/blog/why-is-my-waist-not-shrinking/	Why Is My Waist Not Shrinking? 6 Honest Reasons | GainFrame	0	1	-1	0	1	-1	0	0
/comics/	Every Tool and System Behind My $944 MRR iOS App | GainFrame	0	1	-1	0	0	0	0	1
/comics/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/comics/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/comics/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/comics/	I Paid $49 to Outsource My Promo Video. I Should Have Done It Months Ago. | GainFrame	0	1	-1	0	0	0	0	1
/comics/?comic=fasted-cardio-myth	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	1	-1	0	0	0	0	1
/comics/cheap-muscle-foods/	5 Cheap Foods That Build Muscle — Fitness Comic | GainFrame	0	1	-1	0	1	-1	0	0
/giveaway/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/landing-v2/	6 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	1	-1	0	0	0	0	1
/landing-v2/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/tools/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	4	5	-1	0	0	0	2	5
/tools/	AI Body Fat Apps for Android: What Works in 2026 | GainFrame	0	1	-1	0	0	0	0	1
/tools/	Free AI Body Fat Estimator from a Photo | GainFrame	78	79	-1	0	0	0	65	79
/tools/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/tools/?review=20260721	6 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	0	1	-1	0	0	0	0	1
/tools/?review=20260721	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	1	-1	0	0	0	0	1
/tools/?review=20260721	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	AI Body Fat Apps for Android: What Works in 2026 | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	Android向けAI体脂肪測定アプリ：2026年に効果を発揮するものとは？ | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	Bir Fotoğraftan Ücretsiz Yapay Zeka Vücut Yağ Tahmincisi | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	Darmowy kalkulator tkanki tłuszczowej AI na podstawie zdjęcia | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	Fotoğraftan Ücretsiz Yapay Zeka Vücut Yağ Oranı Hesaplayıcı | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	Pourcentage de masse grasse à chaque âge — Visualiseur interactif (Hommes et Femmes) | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	Strumento gratuito di intelligenza artificiale per la stima della massa grassa corporea da una foto | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	Yapay Zeka Vücut Dönüşümü - 1 Yıllık Eğitimden Sonra Kendinizi Görün | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	أداة مجانية لتقدير نسبة الدهون في الجسم باستخدام الذكاء الاصطناعي من صورة | GainFrame	1	2	-1	0	0	0	1	2
/tools/body-fat-from-photo/	प्रत्येक आयु में शरीर में वसा का प्रतिशत — इंटरैक्टिव विज़ुअलाइज़र (पुरुष और महिला) | गेनफ्रेम	0	1	-1	0	0	0	0	1
/tools/body-fat-from-photo/	写真から体脂肪率を推定する無料AIツール | GainFrame	1	2	-1	0	1	-1	1	2
/tools/body-fat-from-photo/	年齢別体脂肪率 — インタラクティブビジュアライザー（男性＆女性）｜ゲインフレーム	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	AI Physique Rater — Rate My Physique From a Photo, Free | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/tools/body-fat-visualizer/	Процентное содержание жира в организме в каждом возрасте — интерактивный визуализатор (мужчины и женщины) | GainFrame	0	1	-1	0	0	0	0	1
/tools/physique-rater/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	0	1	-1	0	0	0	0	1
(not set)	Average Waist Size for Men: By Age, Height & What It Means | GainFrame	1	3	-2	0	0	0	0	0
(not set)	GainFrame — Privacy Policy	0	2	-2	0	0	0	0	1
(not set)	Hevy vs Strong (2026): Which Workout Tracker Should You Use? | GainFrame	0	2	-2	0	0	0	0	0
(not set)	How Accurate Is AI Body Fat From Photos? A 1,273-Person DEXA Study | GainFrame	0	2	-2	0	0	0	0	0
