landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
/about/	I Thought $1,500 MRR Meant I’d Figured It Out. It Just Gave Me Better Problems. | GainFrame	4	0	4	0	0	0	4	0
/about/	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame	4	0	4	0	0	0	3	0
/admin/	Admin · GainFrame	4	0	4	2	0	2	1	0
/blog/	AbsMaxx vs GainFrame: Which Fitness App Fits Your Goal? | GainFrame	4	0	4	0	0	0	4	0
/blog/	Are Smart Scales Worth It? What Lifters Actually Get From One | GainFrame	4	0	4	0	0	0	3	0
/blog/	The GainFrame Roadmap for the Next 90 Days | GainFrame	4	0	4	0	0	0	4	0
/blog/1000-mrr-five-months/	Progress photos that explain what changed | GainFrame	5	1	4	0	0	0	5	1
/blog/1500-mrr-better-problems/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	4	0	4	0	0	0	4	0
/blog/ai-body-editor-apps-vs-real-analysis/	Free AI Body Fat Estimator from a Photo | GainFrame	4	0	4	0	0	0	4	0
/blog/ai-physique-rating-apps/	Rate My Physique — Free AI Body Rater From One Photo | GainFrame	4	0	4	0	0	0	4	0
/blog/average-bicep-size/	Natty Limit: How Big Can You Get Naturally? (With Real Numbers) | GainFrame	4	0	4	0	0	0	4	0
/blog/average-bicep-size/	Signs You're Building Muscle (Before You Can See It in the Mirror) | GainFrame	6	2	4	0	0	0	6	2
/blog/average-body-fat-for-athletes/	Average Body Fat Percentage for Athletes: By Sport | GainFrame	10	6	4	10	5	5	2	3
/blog/average-waist-size-men/	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	6	2	4	0	0	0	6	2
/blog/best-ai-body-fat-apps/	6 Best Body Fat Scanner Apps in 2026 (Tested & Ranked) | GainFrame	4	0	4	0	0	0	4	0
/blog/best-ai-body-fat-apps/	Calculadora gratuita de grasa corporal con IA a partir de una foto | GainFrame	4	0	4	0	0	0	4	0
/blog/best-ai-body-fat-apps/	Rate My Physique — Free AI Body Rater From One Photo | GainFrame	4	0	4	0	0	0	4	0
/blog/best-body-rating-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	5	1	4	0	0	0	5	1
/blog/best-body-transformation-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	16	12	4	0	0	0	16	12
/blog/best-free-body-fat-apps/	Free AI Body Fat Estimator from a Photo | GainFrame	4	0	4	0	0	0	4	0
/blog/best-progress-photo-apps/	Progress photos that explain what changed | GainFrame	5	1	4	0	0	0	5	1
/blog/body-fat-visible-jawline-men/	Free AI Body Fat Estimator from a Photo | GainFrame	4	0	4	0	0	0	4	0
/blog/body-frame-size/	Body Frame Size: How to Tell If You're Small, Medium, or Large Framed | GainFrame	27	23	4	23	22	1	14	15
/blog/first-1000-mrr-next-920/	What Would I Look Like If I Lost Weight? Free AI Body Transformation | GainFrame	4	0	4	0	0	0	1	0
/blog/gainframe-leaderboard-nutrition-tracking/	The GainFrame Leaderboard Is Live. Nutrition Tracking Is Next. | GainFrame	4	0	4	4	0	4	0	0
/blog/ideal-body-measurements-men/	Average Chest Size for Men: By Height, Training Level & What Counts as Big | GainFrame	4	0	4	0	0	0	4	0
/blog/jefit-vs-hevy/	Jefit vs Hevy (2026): Which Workout Tracker Wins? | GainFrame	13	9	4	11	8	3	4	6
/blog/newbie-gains/	Newbie Gains: How Long They Last & How to Not Waste Them | GainFrame	11	7	4	11	7	4	2	3
/blog/normal-bmi-but-look-fat/	Normal BMI but Look Fat? What's Actually Going On | GainFrame	11	7	4	11	7	4	7	3
/blog/rate-my-physique/	Progress photos that explain what changed | GainFrame	4	0	4	0	0	0	4	0
/blog/rate-my-physique/	Rate My Physique — Free AI Body Rater From One Photo | GainFrame	4	0	4	0	0	0	4	0
/blog/seo-weekly-audit-loop/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	4	0	4	0	0	0	4	0
/blog/shoulder-to-waist-ratio	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	4	0	4	4	0	4	0	0
/blog/spren-app-review/	Spren App Review 2026: Accuracy, Cost & Who It's Actually For | GainFrame	22	18	4	17	17	0	12	11
/blog/take-progress-photos-by-yourself/	How to Take Progress Photos By Yourself: 5-Minute Setup (No Tripod Required) | GainFrame	6	2	4	6	2	4	1	2
/body-fat/35-percent-body-fat-female/	35% Body Fat Female: What It Looks Like (Pictures by Age) | GainFrame	4	0	4	4	0	4	3	0
/comics/are-bcaas-a-scam/	Are BCAAs a Scam? — Fitness Comic | GainFrame	4	0	4	4	0	4	1	0
/tools/	5 Best AI Body Fat Estimator Apps in 2026 (Tested & Ranked) | GainFrame	13	9	4	0	0	0	12	9
/tools/	Body Visualizer — Free BMI & Body Shape Visualizer | GainFrame	4	0	4	0	0	0	3	0
/tools/body-fat-from-photo/	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	4	0	4	0	0	0	2	0
	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	3	0	3	0	0	0	0	0
	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	3	0	3	0	0	0	0	0
(not set)	Average Body Fat Percentage by Age: Charts for Men & Women | GainFrame	3	0	3	0	0	0	0	0
(not set)	Best InBody Alternatives (2026): Scales, DEXA & AI Apps Ranked | GainFrame	3	0	3	0	0	0	0	0
(not set)	DEXA Scan Alternative: 6 Options Ranked by Cost, Accuracy & Convenience | GainFrame	3	0	3	0	0	0	0	0
(not set)	Long Torso, Short Legs (or the Reverse): How to Tell & Why It Matters | GainFrame	4	1	3	0	0	0	0	0
/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	4	1	3	0	0	0	4	1
/	Do I Look Fat? An Honest Way to Actually Check | GainFrame	3	0	3	0	0	0	3	0
/	Metamorph vs GainFrame: Photo Privacy vs AI Body Composition | GainFrame	3	0	3	0	0	0	3	0
/	Progress Photo Setup Tool — Perfect Your Gym Photos | GainFrame	4	1	3	0	0	0	3	1
/about/	Free AI Body Fat Estimator from a Photo | GainFrame	3	0	3	0	0	0	3	0
/blog/	Best Smart Scales That Sync With Apple Health (2026) | GainFrame	3	0	3	0	0	0	3	0
/blog/	Body Composition Pictures: Real Examples at Every Level | GainFrame	3	0	3	0	0	0	2	0
/blog/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	4	1	3	0	0	0	3	1
/blog/?tag=founder-story	My SEO Is a Weekly Audit Loop Now. Organic Clicks Tripled in a Month. | GainFrame	3	0	3	0	0	0	3	0
/blog/ai-body-editor-apps-vs-real-analysis/	Las 5 mejores apps de edición corporal con IA de 2026 (+ la alternativa honesta) | GainFrame	3	0	3	1	0	1	3	0
/blog/ai-body-editor-apps-vs-real-analysis/	Progress photos that explain what changed | GainFrame	3	0	3	0	0	0	3	0
/blog/ai-body-fat-apps-android/	Free AI Body Fat Estimator from a Photo | GainFrame	6	3	3	1	0	1	5	3
/blog/ai-body-fat-photo-accuracy-study/	Progress photos that explain what changed | GainFrame	8	5	3	0	0	0	8	5
/blog/ai-fitness-coach-vs-chatgpt	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	3	0	3	3	0	3	0	0
/blog/apps-like-gainframe/	Apps Like GainFrame: Honest Alternatives (From the Founder) | GainFrame	7	4	3	6	4	2	3	0
/blog/average-bicep-size/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	3	0	3	0	0	0	3	0
/blog/average-bicep-size/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	3	0	3	0	0	0	3	0
/blog/average-body-fat-percentage-men/	Average Body Fat Percentage for Men | GainFrame	3	0	3	3	0	3	0	0
/blog/average-chest-size/	Free AI Body Fat Estimator from a Photo | GainFrame	3	0	3	0	0	0	3	0
/blog/average-chest-size/	What Is FFMI? The Body Composition Metric That Actually Works for Lifters | GainFrame	3	0	3	0	0	0	3	0
/blog/average-waist-size-men/	Am I Skinny Fat? A 60-Second Self-Check | GainFrame	3	0	3	0	0	0	3	0
/blog/best-apps-track-weight-loss-ozempic/	Best Apps to Track Weight Loss on Ozempic in 2026 (Beyond Just the Scale) | GainFrame	9	6	3	9	6	3	0	3
/blog/best-body-fat-scanner-apps/	I Compared My AI Body Scan to a $150 DEXA Scan — Here's How Close It Got | GainFrame	3	0	3	0	0	0	3	0
/blog/best-body-fat-scanner-apps/	What Would I Look Like If I Lost Weight? Free AI Body Transformation | GainFrame	3	0	3	0	0	0	3	0
/blog/best-body-scanning-measurement-apps/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	5	2	3	0	0	0	4	2
/blog/best-body-scanning-measurement-apps/	Rate My Physique — Free AI Body Rater From One Photo | GainFrame	3	0	3	0	0	0	2	0
/blog/best-glp1-muscle-tracking-apps/	5 Best Apps to Track Muscle Loss on GLP-1s (Ozempic, Zepbound) | GainFrame	7	4	3	7	4	3	0	1
/blog/best-progress-photo-apps/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	3	0	3	0	0	0	3	0
/blog/body-fat-visible-jawline-men	Body Fat % for a Visible Jawline (Men): Targets by Face Type | GainFrame	3	0	3	3	0	3	0	0
/blog/body-fat-visible-jawline-men/	15% Body Fat Male: What It Looks Like (Pictures by Age) | GainFrame	3	0	3	0	0	0	3	0
/blog/body-recomposition-before-and-after/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	3	0	3	0	0	0	2	0
/blog/chest-to-waist-ratio/	Average Chest Size for Men: By Height, Training Level & What Counts as Big | GainFrame	3	0	3	0	0	0	3	0
/blog/chest-to-waist-ratio/	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	3	0	3	0	0	0	3	0
/blog/first-1000-mrr-next-920/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	3	0	3	0	0	0	3	0
/blog/future-physique-ai-prediction/	Future Physique: See Where Your Body Is Headed | GainFrame	7	4	3	7	4	3	5	0
/blog/how-long-to-see-abs/	Body Fat Percentage Chart with Photos: Visual Guide for Men & Women | GainFrame	3	0	3	0	0	0	3	0
/blog/how-to-get-a-smaller-waist/	How to Get a Smaller Waist: What Works and What's a Myth | GainFrame	5	2	3	5	2	3	0	0
/blog/ideal-body-measurements-men/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	5	2	3	0	0	0	5	2
/blog/ios-app-playbook-2026/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	3	0	3	0	0	0	3	0
/blog/rate-my-physique/	5 AI Physique Rating Apps Tested (2026): Toy Scorers vs Real Assessment | GainFrame	3	0	3	0	0	0	3	0
/blog/ray-fitness-app-review/	Best AI Personal Trainer Apps in 2026 (and the App That Tracks If They're Actually Working) | GainFrame	4	1	3	0	0	0	4	1
/blog/strength-standards/	Strength Standards: How Strong Is 'Strong' Actually? | GainFrame	4	1	3	4	1	3	0	0
/blog/timeline-tracking-guide/	Timeline Tracking Guide: Visualize Your Progress Over Time | GainFrame	4	1	3	4	1	3	0	0
/blog/visceral-fat-appearance/	What Does Visceral Fat Look Like? How to Tell If You Have It | GainFrame	11	8	3	11	8	3	4	4
/blog/what-would-i-look-like-with-less-body-fat/	Free AI Body Fat Estimator from a Photo | GainFrame	3	0	3	0	0	0	3	0
/blog/why-body-fat-score-wrong/	Why Your Body Fat Score Is Wrong (It Might Not Be Your Body) | GainFrame	9	6	3	9	6	3	0	0
/blog/why-weight-goes-up-when-lifting/	Why Your Weight Goes Up When You Start Lifting (It's Not Fat) | GainFrame	9	6	3	9	6	3	0	1
/body-fat/18-percent-body-fat-male/	15% Body Fat Male: What It Looks Like (Pictures by Age) | GainFrame	3	0	3	0	0	0	3	0
/body-fat/25-percent-body-fat-female/	25% Body Fat Female: What It Looks Like (Pictures by Age) | GainFrame	3	0	3	3	0	3	2	0
/body-fat/25-percent-body-fat-male/	20% Body Fat Male: What It Looks Like (Pictures by Age) | GainFrame	3	0	3	0	0	0	3	0
/body-fat/25-percent-body-fat-male/	Body Fat Percentage Pictures: Men & Women at Every Level | GainFrame	3	0	3	0	0	0	3	0
/body-fat/30-percent-body-fat-female/	25% Body Fat Female: What It Looks Like (Pictures by Age) | GainFrame	3	0	3	0	0	0	3	0
/body-fat/40-percent-body-fat-female/	40% Body Fat Female: What It Looks Like (Pictures by Age) | GainFrame	3	0	3	3	0	3	1	0
/body-fat/8-percent-body-fat-male/	8% Body Fat Male: What It Looks Like (Pictures by Age) | GainFrame	3	0	3	3	0	3	0	0
/comics/gym-splits-ranked/	Gym Splits Ranked S to F — Fitness Comic | GainFrame	3	0	3	3	0	3	1	0
/tools/ai-body-transformation/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	3	0	3	0	0	0	0	0
/tools/ai-body-transformation/	Progress photos that explain what changed | GainFrame	3	0	3	1	0	1	1	0
/tools/body-fat-from-photo/	Calculadora de Gordura Corporal Gratuita com IA a partir de uma Foto | GainFrame	4	1	3	0	0	0	3	0
/tools/body-fat-from-photo/	Как бы я выглядела, если бы похудела? Бесплатная трансформация тела с помощью ИИ | GainFrame	3	0	3	0	0	0	3	0
/tools/body-fat-visualizer/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	3	0	3	0	0	0	3	0
/tools/body-fat-visualizer/	Percentual de Gordura Corporal em Cada Idade — Visualizador Interativo (Masculino e Feminino) | GainFrame	3	0	3	0	0	0	2	0
/tools/body-fat-visualizer/	Progress photos that explain what changed | GainFrame	3	0	3	0	0	0	3	0
/tools/calories-burned-calculator/	Calories Burned Calculator — 240+ Activities | GainFrame	3	0	3	3	0	3	1	0
/tools/physique-rater/	6 Best Body Rating Apps in 2026 (Tested) | GainFrame	3	0	3	1	0	1	2	0
/tools/physique-rater/	Oceń moją sylwetkę — darmowy algorytm sztucznej inteligencji oceniający sylwetkę na podstawie jednego zdjęcia | GainFrame	3	0	3	0	0	0	3	0
	Average Chest Size for Men: By Height, Training Level & What Counts as Big | GainFrame	2	0	2	0	0	0	0	0
	Average Waist Size for Women: By Age & What's Healthy | GainFrame	2	0	2	0	0	0	0	0
	Best Smart Scales That Sync With Apple Health (2026) | GainFrame	2	0	2	0	0	0	0	0
	Body Fat % for a Visible Jawline (Men): Targets by Face Type | GainFrame	2	0	2	0	0	0	0	0
	Body Fat Percentage Chart with Photos: Visual Guide for Men & Women | GainFrame	2	0	2	0	0	0	0	0
	Chest-to-Waist Ratio: The Other V-Taper Number | GainFrame	2	0	2	0	0	0	0	0
	Công cụ ước tính lượng mỡ cơ thể bằng AI miễn phí từ ảnh | GainFrame	2	0	2	0	0	0	0	0
	DEXA Scan Alternative: 6 Options Ranked by Cost, Accuracy & Convenience | GainFrame	2	0	2	0	0	0	0	0
	Fitness Comics — Gym, Nutrition & Training Myths Illustrated | GainFrame	2	0	2	0	0	0	0	0
	Paid Ads Didn't Work, So I'm Trying Weirder Stuff: 3 Marketing Experiments | GainFrame	2	0	2	0	0	0	0	0
(not set)	18% Body Fat Male: What It Looks Like (Pictures by Age) | GainFrame	2	0	2	0	0	0	0	0
(not set)	Chest-to-Waist Ratio: The Other V-Taper Number | GainFrame	3	1	2	0	0	0	0	0
(not set)	FFMI Chart: Where Do You Actually Fall? (Men & Women) | GainFrame	2	0	2	0	0	0	0	0
(not set)	Ray Fitness App Review (2026): The Voice AI Trainer, Tested | GainFrame	3	1	2	0	0	0	0	0
(not set)	Shoulder to Waist Ratio: The V-Taper Math (and How to Actually Improve Yours) | GainFrame	3	1	2	0	0	0	0	0
/	1RM Calculator — One Rep Max &amp; Strength Standards | GainFrame	4	2	2	0	0	0	4	2
/	AI Ab Analyzer: Six Pack Score & Timeline From One Photo | GainFrame	2	0	2	0	0	0	2	0
/	Are Smart Scales Worth It? What Lifters Actually Get From One | GainFrame	2	0	2	0	0	0	2	0
/	Calculadora de Gordura Corporal Gratuita com IA a partir de uma Foto | GainFrame	2	0	2	0	0	0	2	0
/	Como eu ficaria se emagrecesse? Transformação corporal gratuita com IA | GainFrame	2	0	2	0	0	0	2	0
/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	5	3	2	0	0	0	5	3
/	Fitness Çizgi Romanları — Spor Salonu, Beslenme ve Antrenman Mitleri Resimli Anlatım | GainFrame	2	0	2	0	0	0	2	0
/	GainFrame Leaderboard | GainFrame	2	0	2	0	0	0	1	0
/	How Accurate Are Body Fat Calculators? Method by Method | GainFrame	2	0	2	0	0	0	2	0
/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	8	6	2	0	0	0	7	6
/	MeThreeSixty vs GainFrame (2026): 3D Avatar or AI Photos? | GainFrame	2	0	2	0	0	0	2	0
/	Recomp AI vs GainFrame (2026): Which AI Body Tracker Fits? | GainFrame	3	1	2	0	0	0	3	1
/	The GainFrame Leaderboard Is Live. Nutrition Tracking Is Next. | GainFrame	2	0	2	0	0	0	2	0
/	Three of Every Four People Who Install My App Are Gone Within a Week | GainFrame	2	0	2	0	0	0	1	0
/	Why Your Abs Only Show When You Flex (and What Changes That) | GainFrame	2	0	2	0	0	0	2	0
/	Ücretsiz Vücut Yağ Hesaplayıcıları — Yapay Zeka Fotoğraf Tarama ve Görselleştirme | GainFrame	2	0	2	0	0	0	2	0
/	صور توضح مراحل التقدم التي تم إجراؤها | GainFrame	2	0	2	0	0	0	2	0
/	変化を説明する経過写真 | GainFrame	2	0	2	0	0	0	2	0
/	用进度照片解释变化 | GainFrame --- Progress photos that explain what changed | GainFrame	2	0	2	0	0	0	2	0
/about/	6 Best Workout Tracker Apps for Lifters in 2026 (Ranked) | GainFrame	2	0	2	0	0	0	1	0
/about/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	2	0	2	0	0	0	2	0
/about/	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	2	0	2	0	0	0	2	0
/about/	How I Grew My App's Organic Traffic 15x in 90 Days | GainFrame	3	1	2	0	0	0	3	1
/about/	I Built a Site in 50 Minutes. 19,000 People Showed Up the Same Day. | GainFrame	2	0	2	0	0	0	2	0
/about/	Stop Building Features. Start Reading Your Data. | GainFrame	2	0	2	0	0	0	2	0
/blog/	5 Best Ways to Make App Store Screenshots (From a Solo Dev) | GainFrame	3	1	2	0	0	0	3	1
/blog/	FFMI Calculator — Fat-Free Mass Index &amp; Natural Limit | GainFrame	2	0	2	0	0	0	1	0
/blog/	The GainFrame Leaderboard Is Live. Nutrition Tracking Is Next. | GainFrame	2	0	2	0	0	0	1	0
/blog/	無料ツールで31日間で月間経常収益920ドル増加 | GainFrame	2	0	2	0	0	0	1	0
/blog/1000-mrr-five-months/	Free AI Body Fat Estimator from a Photo | GainFrame	2	0	2	0	0	0	2	0
/blog/1000-mrr-five-months/	I Spent $5,674 on App Ads. Here's Why I Stopped. | GainFrame	3	1	2	0	0	0	3	1
/blog/1500-mrr-better-problems/	I Compared My AI Body Scan to a $150 DEXA Scan — Here's How Close It Got | GainFrame	2	0	2	0	0	0	2	0
/blog/1500-mrr-better-problems/	TDEE Calculator — Free Daily Calorie Estimate | GainFrame	2	0	2	0	0	0	2	0
/blog/1500-mrr-better-problems/	Three of Every Four People Who Install My App Are Gone Within a Week | GainFrame	2	0	2	0	0	0	2	0
/blog/1500-mrr-better-problems/	What Would I Look Like If I Lost Weight? Free AI Body Transformation | GainFrame	2	0	2	0	0	0	2	0
/blog/1500-mrr-better-problems/	我原以为月经常性收入达到 1500 美元就意味着我已经找到了诀窍。结果却发现问题更多了。| GainFrame	2	0	2	0	0	0	2	0
/blog/?tag=founder-story	Free Body Fat Calculators — AI Photo Scan & Visualizer | GainFrame	2	0	2	0	0	0	1	0
/blog/?tag=founder-story	I Thought $1,500 MRR Meant I’d Figured It Out. It Just Gave Me Better Problems. | GainFrame	2	0	2	0	0	0	2	0
/blog/aesthetic-physique-body-fat-percentage/	Body Fat Percentage Chart with Photos: Visual Guide for Men & Women | GainFrame	2	0	2	0	0	0	2	0
/blog/aesthetic-physique-body-fat-percentage/	Body Fat Percentage at Each Age — Interactive Visualizer (Male &amp; Female) | GainFrame	3	1	2	0	0	0	3	1
/blog/ai-body-editor-apps-vs-real-analysis/	5 AI Physique Rating Apps Tested (2026): Toy Scorers vs Real Assessment | GainFrame	2	0	2	0	0	0	2	0
/blog/ai-body-editor-apps-vs-real-analysis/?hl=en-GB	5 Best AI Body Editor Apps 2026 (+ the Honest Alternative) | GainFrame	2	0	2	2	0	2	0	0
